,Unnamed: 0,Accession Number,Artist - Sort Name,Full Title,Portfolio (Series) Title,Creation Date,Height,Width,Depth,Media & Support,Credit Line,Class Type
11746,15059,2015.52,"Simmons, Laurie",Two Shoes / Bed,In and Around the House,1977,8,5.25,0,gelatin silver print,museum purchase and partial gift of the artist,G: Photography
11747,7982,2003.44.102,"Heizer, Michael",Circle II,,1977,41,30.5,0,etching and aquatint on paper,"Tyler Graphics Ltd. 1974-2001 Collection, given in honor of Frank Stella",F: Prints
11748,17007,2004.40,"Vaughan, Caroline","Son Vaughan, Oxford, N.C.",,1977,7.8125,9.75,0,gelatin silver print,gift of the artist in memory of William Thomas Vaughan,G: Photography
11749,6248,1990.112,"Fasanella, Ralph",Untitled (three figures),,1977,11,14.75,0,ink on paper,gift of Christopher C. and Julie N. Cook,E: Work on Paper
11750,6290,2009.22,"Fink, Larry","Benefit, The Museum of Modern Art, New York City, June 1977",,1977,16,20,0,vintage gelatin silver print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11751,6292,2009.24,"Fink, Larry","Russian Ball, New York City, November 1977",,1977,16,20,0,vintage gelatin silver print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11752,6293,2009.25,"Fink, Larry","Hungarian Debutante Ball, New York City, February 1977",,1977,16,20,0,vintage gelatin silver print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11753,6428,1984.253,"Fox, Terry",Pendulum Spit Bite,,1977,44.75,35.75,0,etching on wove paper,gift of Mr and Mrs. Sidney Feldman in memory of Beth Lisa Feldman,F: Prints
11754,6294,2009.26,"Fink, Larry","Oslin�s Graduation Party, June 1977",,1977,16,20,0,vintage gelatin silver print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11755,17237,2008.96.100,"Warhol, Andy",Nude Model (Male),,1977,4.25,3.375,0,Polacolor Type 108,"gift of The Andy Warhol Foundation for the Visual Arts, Inc.",G: Photography
11756,14002,1985.7,"Rice, Leland",Wall Site,,1977,17.3125,14.125,0,incorporated color coupler print,museum purchase,G: Photography
11757,17238,2008.96.101,"Warhol, Andy",Nude Model (Male),,1977,4.25,3.375,0,Polacolor Type 108,"gift of The Andy Warhol Foundation for the Visual Arts, Inc.",G: Photography
11758,15246,2001.27.58,"Smith, Keith","Study for ""When I was Two""",,1977,13.5,9.875,0,photograph,Sybil and Kelly Wise Photo Collection,G: Photography
11759,7298,1996.9,"Greenwald, Bernard",Four Dancers,,1977,29,40,0,aquatint,gift of Jacob and Ruth Kainen,F: Prints
11760,15033,2015.26,"Simmons, Laurie",Worgelt Study,In and Around the House,1977,5.25,8,0,gelatin silver print,museum purchase and partial gift of the artist,G: Photography
11761,8758,1987.366,"James, Christopher P.",Torso/Carpet #4,,1977,5,7.25,0,"gelatin silver print, hand-dyed, toned, enameled",museum purchase,G: Photography
11762,14078,1978.88,"Robinson, Bonnell",Untitled (from the series The Crossing),,1977,8,12,0,gelatin silver print,museum purchase,G: Photography
11763,5899,1981.90,"Enders, Elizabeth McGuire",Armies and Honors,,1977,12.5625,15.1875,0,"watercolor, colored pencil and pencil on wove paper",gift of the artist (AA 1957),E: Work on Paper
11764,112,1984.162,"Acconci, Vito",Why Don't You Come Up and See Mine Sometime? or Sex  for Sale,,1977,29.3125,41.5,0,screenprint on wove paper,gift of Betty and Sidney Feldman,F: Prints
11765,6299,2009.31,"Fink, Larry","Graduation Party, PA, June 1977 (Portrait of two women)",,1977,16,20,0,vintage gelatin silver print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11766,114,1984.164,"Acconci, Vito",The Selling of Five Americans and a Place for Our World Citizen,,1977,29.625,41.875,0,screenprint on wove paper,gift of Betty and Sidney Feldman,F: Prints
11767,14028,1977.135,"Richards, Eugene","Patricia, First Communion

Dorchester, Massachusetts. 1978. Neighborhood boys tease Patricia, who is wearing her First Communion dress and veil.",,1977,7.125,10.5,0,gelatin silver print on paper,museum purchase,G: Photography
11768,15031,2015.24,"Simmons, Laurie",Chair / Horse / Study,In and Around the House,1977,5.25,8,0,gelatin silver print,museum purchase and partial gift of the artist,G: Photography
11769,14026,1977.133,"Richards, Eugene","Storefront, Dudley Street from Dorchester Days",,1977,8,12,0,gelatin silver print on paper,museum purchase,G: Photography
11770,5946,1987.501.1,"Erwitt, Elliott","Mt. Fugi & Sign, Mt. Fuji, Japan 1977",Recent Developments - 10 prints,1977,11,14,0,gelatin silver print,gift of Edward B. Perlberg,G: Photography
11771,5952,1987.501.7,"Erwitt, Elliott","Scratchers, Kyoto, Japan, 1977",Recent Developments - 10 prints,1977,11,14,0,gelatin silver print,gift of Edward B. Perlberg,G: Photography
11772,14022,1977.129,"Richards, Eugene",Abandoned Van,,1977,0,0,0,gelatin silver print on eight paper,museum purchase,G: Photography
11773,5953,1987.501.8,"Erwitt, Elliott","Photographer, Herat, Afghanistan, 1977",Recent Developments - 10 prints,1977,11,14,0,gelatin silver prints,gift of Edward B. Perlberg,G: Photography
11774,8496,1991.72,"Humphrey, Ralph",Blue (Untitled),,1977,48,48,0,acrylic and modeling paste on wood,"gift in memory of Ralph Humphrey from a friend, Addison Art Drive",A: Painting
11775,6119,1994.18.1-15,"Evans, Walker",Walker Evans I,Walker Evans I,1977,0,0,0,fifteen gelatin silver prints,museum purchase,G: Photography
11776,7806,1978.9,"Harding, Goodwin","Living Room, Gloucester, MA",,1977,11.25,9,0,gelatin silver print,museum purchase,G: Photography
11777,17240,2008.96.103,"Warhol, Andy",Nude Model (Male),,1977,4.25,3.375,0,Polacolor Type 108,"gift of The Andy Warhol Foundation for the Visual Arts, Inc.",G: Photography
11778,17239,2008.96.102,"Warhol, Andy",Nude Model (Male),,1977,4.25,3.375,0,Polacolor Type 108,"gift of The Andy Warhol Foundation for the Visual Arts, Inc.",G: Photography
11779,5928,1992.79,"Erlebacher, Martha Mayer",Still Life I,,1977,24.5,33,0,lithograph,"gift of Mrs. Robert Schoelkopf in memory of her husband Robert J. Schoelkopf, Jr.",F: Prints
11780,113,1984.163,"Acconci, Vito",Bite the Bullet: Slow Guns for Quick Sale...(to be etched in your American mind),,1977,29.5,41.6875,0,screenprint on wove paper,gift of Betty and Sidney Feldman,F: Prints
11781,6707,1994.2.2,"Frank, Robert","Mailbox, Mabou, Winter",Portfolio,1977,33.5,25,0,on rag paper,museum purchase,G: Photography
11782,9843,1990.115.0.2,"LeWitt, Sol",(colophon),Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11783,10570,1992.104.2,"Mangold, Sylvia Plimack",(plate 2),"Aquatint, Sugarlift and Golden Changes, November, 1977",1977,8.5,8.625,0,etching and aquatint on Rives BFK,gift of Andrea Feldman (PA 1983),F: Prints
11784,10571,1992.104.3,"Mangold, Sylvia Plimack",(plate 3),"Aquatint, Sugarlift and Golden Changes, November, 1977",1977,8.375,11.5,0,etching and aquatint on Rives BFK,gift of Andrea Feldman (PA 1983),F: Prints
11785,10572,1992.104.1-3,"Mangold, Sylvia Plimack","Aquatint, Sugarlift and Golden Changes","Aquatint, Sugarlift and Golden Changes, November, 1977",1977,11.125,14.125,0,three etchings and aquatints on Rives BFK,gift of Andrea Feldman (PA 1983),F: Prints
11786,4660,2002.35,"Davis, Gene",[untitled],,1977,14.875,19.875,0,pencil and ink on paper,bequest of Jacob Kainen,E: Work on Paper
11787,17648,1981.4,"Winogrand, Garry","Fort Worth, Texas",Stock Photographs,1977,8.6875,12.875,0,gelatin silver print,museum purchase,G: Photography
11788,16615,1996.80.72,"Tooker, George",Study for Lantern,,1977,20.375,17.875,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
11789,2859,1992.69.1,"Bochner, Mel",Untitled,Apices,1977,36.625,45.625,0,color aquatint on Rives BFK paper,gift of Andrea Feldman (PA 1983),F: Prints
11790,2861,1992.69.3,"Bochner, Mel",Untitled,Apices,1977,36.5,45.5,0,color aquatint on Rives BFK paper,gift of Andrea Feldman (PA 1983),F: Prints
11791,9842,1990.115.0.1,"LeWitt, Sol",(cover),Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11792,17781,1977.2,"Wise, Kelly",Diptych (Chair),,1977,4.875,4.75,0,Incorp. Color Coupler from Poloroid-SX70,museum purchase,G: Photography
11793,17782,1977.3,"Wise, Kelly",Untitled (Youth Lying on man's lap),,1977,4.75,4.875,0,incorporated color coupler print-Polaroid SX-70,museum purchase,G: Photography
11794,17788,1977.128,"Wise, Kelly",Pink Slippers and Legs (diptych),,1977,4.875,4.75,0,incorporated color coupler (polaroid SX70),museum purchase,G: Photography
11795,12892,1985.43,"Oppenheim, Dennis",Pretty Ideas,Mindtwist: A Portfolio of Burnt-Out Thoughts,1977,19.4375,29.25,0,incorporated color coupler print,museum purchase,G: Photography
11796,17790,1978.91,"Wise, Kelly",Untitled (Back of Nude),,1977,6.875,8.625,0,gelatin silver print,gift of John M. Snyder,G: Photography
11797,10615,1984.165.1,"Marioni, Tom",(cover),Landing,1977,2,8,0,mezzotint on Rives heavyweight buff paper,gift of Betty and Sidney Feldman,F: Prints
11798,10616,1984.165.2,"Marioni, Tom",Landing (1),Landing,1977,10,12,0,mezzotint on Rives heavyweight buff paper,gift of Betty and Sidney Feldman,F: Prints
11799,10617,1984.165.3,"Marioni, Tom",Landing (2),Landing,1977,10,12,0,mezzotint on Rives heavyweight buff paper,gift of Betty and Sidney Feldman,F: Prints
11800,10618,1984.165.4,"Marioni, Tom",Landing (3),Landing,1977,10,12,0,mezzotint on Rives heavyweight buff paper,gift of Betty and Sidney Feldman,F: Prints
11801,10619,1984.165.5,"Marioni, Tom",Landing (4),Landing,1977,10,12,0,mezzotint on Rives heavyweight buff paper,gift of Betty and Sidney Feldman,F: Prints
11802,10620,1984.165.6,"Marioni, Tom",Landing (5),Landing,1977,10,12,0,mezzotint on wove paper,gift of Betty and Sidney Feldman,F: Prints
11803,10621,1984.165.7,"Marioni, Tom",Landing (6),Landing,1977,10,12,0,mezzotint on wove paper,gift of Betty and Sidney Feldman,F: Prints
11804,10569,1992.104.1,"Mangold, Sylvia Plimack",(plate 1),"Aquatint, Sugarlift and Golden Changes, November, 1977",1977,3.125,5,0,etching and aquatint on Rives BFK,gift of Andrea Feldman (PA 1983),F: Prints
11805,10622,1984.165.1-7,"Marioni, Tom",Landing,Landing,1977,19,20,0,seven mezzotints on Rives heavyweight buff paper,gift of Betty and Sidney Feldman,F: Prints
11806,10919,2013.17,"Meyerowitz, Joel","Jeffersonville, NY",,1977,14,11,0,chromogenic print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11807,10568,1992.104.0,"Mangold, Sylvia Plimack",(title page),"Aquatint, Sugarlift and Golden Changes, November, 1977",1977,11.125,14.125,0,etching,gift of Andrea Feldman (PA 1983),F: Prints
11808,2233,2005.25.10,"Baltz, Lewis","Nevada #10: Mill Street, Reno.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11809,2232,2005.25.9,"Baltz, Lewis","Nevada #9: B Street, Sparks.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11810,2231,2005.25.8,"Baltz, Lewis","Nevada #8: Model Home, Shadow Mountain.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11811,2230,2005.25.7,"Baltz, Lewis","Nevada #7: Night Construction, Reno.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11812,16649,1996.80.106,"Tooker, George",Study for Orant (Applause),,1977,18.875,11.9375,0,graphite on paper,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
11813,16023,1984.167,"Steir, Pat",Marking Time,,1977,29.75,41.75,0,"etching, aquatint and drypoint with graphite and colored pencil printed in color",gift of Betty and Sidney Feldman,F: Prints
11814,2229,2005.25.6,"Baltz, Lewis","Nevada #6: New Construction, Shadow Mountain.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11815,2228,2005.25.5,"Baltz, Lewis","Nevada #5: US 50, East of Carson City.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11816,2227,2005.25.4,"Baltz, Lewis",Nevada #4: Fluorescent Tube.,Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11817,2226,2005.25.3,"Baltz, Lewis","Nevada #3: Hidden Valley, Looking Southwest.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11818,2225,2005.25.2,"Baltz, Lewis","Nevada #2: Hidden Valley, Looking South.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11819,625,1992.19.2,"Angier, Roswell","Saugus, Mass.",,1977,0,0,0,gelatin silver print,"Sybil and Kelly Wise Photo Collection, gift of Sybil and Kelly Wise",G: Photography
11820,628,1992.19.5,"Angier, Roswell","Brian & Ron Hawley, Reach-Out School",,1977,0,0,0,gelatin silver print,"Sybil and Kelly Wise Photo Collection, gift of Sybil and Kelly Wise",G: Photography
11821,16438,1984.14,"Taussig, Arthur","Glendale, CA",,1977,0,0,0,incorporated color coupler print,gift of Marty Sklar,G: Photography
11822,2224,2005.25.1,"Baltz, Lewis","Nevada #1: Reno-Sparks, Looking South.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11823,15672,1992.52.86,"Stark, Larry",Meredith Ink,,1977,23,35,0,screenprint,gift of E.T. Meredith III,F: Prints
11824,14380,1992.114,"Sample, Tricia (Patricia Marie)",Untitled,,1977,10.375,13.25,0,gelatin silver print,gift of Maggie Foskett,G: Photography
11825,15673,1992.52.87,"Stark, Larry",M.O.W.W. Poster,,1977,20,24,0,screenprint,gift of E.T. Meredith III,F: Prints
11826,10926,2013.24,"Meyerowitz, Joel",St. Louis,,1977,11,14,0,chromogenic print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11827,10925,2013.23,"Meyerowitz, Joel",St. Louis,,1977,11,14,0,chromogenic print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11828,13197,1984.24.15,"Pfahl, John","Plate 15. Aspen Lightning, Frisco, Colorado, 1977",Altered Landscapes: The Photographs of John Pfahl,1977,7.8125,10.1875,0,dye transfer print,gift of Edward B. Perlberg,G: Photography
11829,10924,2013.22,"Meyerowitz, Joel",St. Louis,,1977,11,14,0,chromogenic print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11830,10623,1984.166,"Marioni, Tom",Religious Picture ,,1977,10.75,14.4375,0,"soft-ground etching on Rives heavyweight white paper, pale orange ink with gold ",gift of Betty and Sidney Feldman,F: Prints
11831,16588,1996.80.45,"Tooker, George",Study for Girl Praying,,1977,25.75,32.8125,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
11832,2995,2003.44.59,"Boxer, Stanley",Cleavedsummerautumnalglance,,1977,23,30.5,0,"variant etching, aquatint, and engraving on paper","Tyler Graphics Ltd. 1974-2001 Collection, given in honor of Frank Stella",F: Prints
11833,10797,2013.10,"McKie, Todd",Support the Arts,,1977,10.5,8.5,0,offset print,gift of Jeffrey Keough,F: Prints
11834,10829,1978.5,"McWilliams, John",Kentucky,,1977,12.125,17.5,0,gelatin silver print on paper,museum purchase,G: Photography
11835,10830,1978.6,"McWilliams, John","Panama City, Florida",,1977,12.75,16,0,gelatin silver print on paper,museum purchase,G: Photography
11836,3687,2002.27.15,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11837,10883,1991.97.4,"Melchert, Jim","Wicker furniture in a large room. A snalpshot is being taken to commemorate the 40th wedding day of a couple who are partially hidden by a basket of roses. The husband (in knickers and argyll socks) looks up from a letter he is showing his wife. Wearing a hairnet, pearl earrings, and a white collar, she chooses to look/ at the letter and not at the photographer.",Untitled (ten graphite rubbings),1977,23.875,18.875,0,graphite rubbing on wove paper,museum purchase,E: Work on Paper
11838,3688,2002.27.16,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11839,10889,1991.97.10,"Melchert, Jim","White china in the cupboard, White keys on the piano, White cloth on the table, White lace blouses, White shirt collars, White folks",Untitled (ten graphite rubbings),1977,23.9375,18.9375,0,graphite rubbing on wove paper,museum purchase,E: Work on Paper
11840,10888,1991.97.9,"Melchert, Jim","Lined stationery the color of blue chalk May 17, 18741 A doctor in Boston writes to a colleague to recommend treatment for a patient whose name he can't remember.",Untitled (ten graphite rubbings),1977,24,19,0,graphite rubbing on wove paper,museum purchase,E: Work on Paper
11841,10887,1991.97.8,"Melchert, Jim",A woman an a baby are seated on a child's sled in the snow alongside Holiday Wishes from the Victorys. Ag,Untitled (ten graphite rubbings),1977,24,18.9375,0,graphite rubbing on wove paper,museum purchase,E: Work on Paper
11842,3689,2002.27.17,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11843,3690,2002.27.18,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11844,3691,2002.27.19,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11845,3692,2002.27.20,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11846,3693,2002.27.21,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11847,3694,2002.27.22,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11848,3695,2002.27.23,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11849,3696,2002.27.24,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11850,10884,1991.97.5,"Melchert, Jim",A letter from a child (who hadn't yet learned to write) addressed to his father who was stationed in Alaska.,Untitled (ten graphite rubbings),1977,24,19,0,graphite rubbing on wove paper,museum purchase,E: Work on Paper
11851,10885,1991.97.6,"Melchert, Jim",An empty envelope that arrived in the mail with a few lines about silence typed on it.,Untitled (ten graphite rubbings),1977,23.9375,20,0,graphite rubbing on wove paper,museum purchase,E: Work on Paper
11852,3697,2002.27.25,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11853,10886,1991.97.7,"Melchert, Jim","It is the opinion of a great many here that the war will not last more than four or five months longer.  (A soldier in the Union Army writes to his uncle from Camp Griffin, Virginia, February 6, 1862)",Untitled (ten graphite rubbings),1977,23.9375,19,0,graphite rubbing on wove paper,museum purchase,E: Work on Paper
11854,13078,1977.161,"Parker, Olivia",Bosc,,1977,7.75,9.25,0,hand-toned gelatin silver print,museum purchase,G: Photography
11855,13079,1977.162,"Parker, Olivia",His Book,,1977,4.75,6.625,0,"gelatin silver print, toned",museum purchase,G: Photography
11856,3686,2002.27.14,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11857,3685,2002.27.13,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11858,3158,1984.168a,"Burden, Chris",Diecimila (recto),,1977,3.125,6.375,0,photo etching on wove paper,gift of Betty and Sidney Feldman,F: Prints
11859,3159,1984.168b,"Burden, Chris",Diecimila (verso),,1977,3.125,6.375,0,photo etching on wove paper,gift of Betty and Sidney Feldman,F: Prints
11860,3219,1985.25,"Callahan, Harry Morey",Ireland ,,1977,7.25,10.625,0,dye transfer,gift of Michael J. Bove III,G: Photography
11861,3739,1992.123.3,"Christenberry, William","The Soul Wheel, Greensboro, Alabama",,1977,3.3125,4.875,0,incorporated color coupler print on paper,museum purchase,G: Photography
11862,3226,2008.32,"Callahan, Harry Morey","Providence (two houses, red brick bases, porch on left house)",,1977,9,13,0,dye transfer print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11863,3699,2002.27.1-26,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,twenty-six gelatin silver prints,museum purchase,G: Photography
11864,3232,2008.38,"Callahan, Harry Morey","Atlanta (wide-angle lens tall gray building facade, three pedestrians, blue sky)",,1977,8.75,13.375,0,dye transfer print,gift of Claudia and Steven Schwartz (PA 1977),G: Photography
11865,3243,1995.3,"Callis, Jo Ann",untitled,,1977,12.5625,9.625,0,color print,"gift of Jerome and Patricia Gordon (parent, Scott Kaiser PA 1995)",G: Photography
11866,3673,2002.27.1,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11867,10890,1991.97.1-10,"Melchert, Jim",Untitled (ten graphite rubbings),Untitled (ten graphite rubbings),1977,0,0,0,ten graphite rubbings on wove paper,museum purchase,E: Work on Paper
11868,2234,2005.25.11,"Baltz, Lewis","Nevada #11: Lemmon Valley, Looking North.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11869,3674,2002.27.2,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11870,3676,2002.27.4,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11871,3677,2002.27.5,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11872,3678,2002.27.6,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11873,3679,2002.27.7,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11874,3680,2002.27.8,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11875,3681,2002.27.9,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11876,3682,2002.27.10,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11877,3683,2002.27.11,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11878,3684,2002.27.12,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11879,13088,2012.51,"Parsons, Betty Bierne",Indian Eye,,1977,26.5,46.5,1,acrylic on weathered wood,gift of Mark Rudkin (PA 1947),B: Sculpture
11880,3675,2002.27.3,"Charlesworth, Sarah","Herald Tribune, September, 1977","Modern History, 1977-79",1977,22.5,16.5,0,gelatin silver print,museum purchase,G: Photography
11881,16648,1996.80.105,"Tooker, George",Study for Orant (Applause),,1977,18.875,11.9375,0,graphite on paper,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
11882,16441,1984.17,"Taussig, Arthur","Hollywood, CA",,1977,0,0,0,incorporated color coupler print,gift of Marty Sklar,G: Photography
11883,2236,2005.25.13,"Baltz, Lewis","Nevada #13: Lemmon Valley, Looking Northwest Toward Stead.",Nevada,1977,0,0,0,gelatin silver print,gift of Dr. Michael Kaplan,G: Photography
11884,9868,1990.115.24,"LeWitt, Sol",Plate 24,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11885,9869,1990.115.25,"LeWitt, Sol",Plate 25,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11886,9870,1990.115.26,"LeWitt, Sol",Plate 26,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11887,9871,1990.115.27,"LeWitt, Sol",Plate 27,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11888,9872,1990.115.28,"LeWitt, Sol",Plate 28,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11889,9873,1990.115.29,"LeWitt, Sol",Plate 29,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11890,9874,1990.115.30,"LeWitt, Sol",Plate 30,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11891,9875,1990.115.31,"LeWitt, Sol",Plate 31,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11892,9876,1990.115.32,"LeWitt, Sol",Plate 32,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11893,9877,1990.115.33,"LeWitt, Sol",Plate 33,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11894,9878,1990.115.34,"LeWitt, Sol",Plate 34,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11895,9879,1990.115.35,"LeWitt, Sol",Plate 35,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11896,9880,1990.115.36,"LeWitt, Sol",Plate 36,Geometric Figures Within Geometric Figures,1977,11.875,12,0,hard ground etching on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11897,9881,1990.115.1-36,"LeWitt, Sol",Geometric Figures Within Geometric Figures,Geometric Figures Within Geometric Figures,1977,11.875,12,0,bound volume of thirty-six hard ground etchings on wove paper,gift of Robert Feldman in memory of Beth Lisa Feldman,F: Prints
11898,2404,1994.53,"Belcher, Max","Solomon Eli Martin, Royesville, Liberia",,1977,7.5,7.5,0,gelatin silver print,museum purchase,G: Photography
11899,2402,1994.51,"Belcher, Max","Mt. Zion Baptist Church, Royesville, Liberia",,1977,5,6.25,0,gelatin silver print,gift of the artist,G: Photography
11900,2401,1994.50,"Belcher, Max","Major Branch, Arthington, Liberia",,1977,7.5,9.5,0,gelatin silver print,museum purchase,G: Photography
